"iso3","country","pollutant_name","duration","aqs_numeric","aqs_slices"
"MKD","North Macedonia","NO2","1h",200,"≤200"
"MKD","North Macedonia","NO2","24h",NA,"Data not available"
"MKD","North Macedonia","NO2","yr",40,">30 to 40"
"MKD","North Macedonia","O3","8h",120,">100 to 120"
"MKD","North Macedonia","PM10","24h",50,">45 to 50"
"MKD","North Macedonia","PM10","yr",20,">15 to 20"
"MKD","North Macedonia","PM25","24h",NA,"Data not available"
"MKD","North Macedonia","PM25","yr",20,">15 to 25"
"MKD","North Macedonia","SO2","10m",NA,"Data not available"
"MKD","North Macedonia","SO2","24h",125,">50 to 125"
"MNP","Northern Mariana Islands","CO","15m",NA,"Data not available"
"MNP","Northern Mariana Islands","CO","1h",NA,"Data not available"
"MNP","Northern Mariana Islands","CO","24h",NA,"Data not available"
"MNP","Northern Mariana Islands","CO","8h",NA,"Data not available"
"MNP","Northern Mariana Islands","NO2","1h",NA,"Data not available"
"MNP","Northern Mariana Islands","NO2","24h",NA,"Data not available"
"MNP","Northern Mariana Islands","NO2","yr",NA,"Data not available"
"MNP","Northern Mariana Islands","O3","8h",NA,"Data not available"
"MNP","Northern Mariana Islands","PM10","24h",NA,"Data not available"
"MNP","Northern Mariana Islands","PM10","yr",NA,"Data not available"
"MNP","Northern Mariana Islands","PM25","24h",NA,"Data not available"
"MNP","Northern Mariana Islands","PM25","yr",NA,"Data not available"
"MNP","Northern Mariana Islands","SO2","10m",NA,"Data not available"
"MNP","Northern Mariana Islands","SO2","24h",NA,"Data not available"
"NOR","Norway","CO","15m",80000,"≤100,000"
"NOR","Norway","CO","1h",25000,"≤35,000"
"NOR","Norway","CO","24h",4000,"≤4,000"
"NOR","Norway","CO","8h",10000,"≤10,000"
"NOR","Norway","NO2","1h",100,"≤200"
"NOR","Norway","NO2","24h",25,"≤25"
"NOR","Norway","NO2","yr",10,"≤10"
"NOR","Norway","O3","8h",80,"≤100"
"NOR","Norway","PM10","24h",30,"≤45"
"NOR","Norway","PM10","yr",15,"≤15"
"NOR","Norway","PM25","24h",15,"≤15"
"NOR","Norway","PM25","yr",5,"≤5"
"NOR","Norway","SO2","10m",NA,"Data not available"
"NOR","Norway","SO2","24h",20,"≤40"
"OMN","Oman","CO","15m",NA,"Data not available"
"OMN","Oman","CO","1h",30000,"≤35,000"
"OMN","Oman","CO","24h",NA,"Data not available"
"OMN","Oman","CO","8h",10000,"≤10,000"
"OMN","Oman","NO2","1h",250,">200"
"OMN","Oman","NO2","24h",130,">120"
"OMN","Oman","NO2","yr",NA,"Data not available"
"OMN","Oman","O3","8h",120,">100 to 120"
"OMN","Oman","PM10","24h",150,">100 to 150"
"OMN","Oman","PM10","yr",NA,"Data not available"
"OMN","Oman","PM25","24h",65,">50 to 75"
"OMN","Oman","PM25","yr",NA,"Data not available"
"OMN","Oman","SO2","10m",NA,"Data not available"
"OMN","Oman","SO2","24h",150,">125"
"PAK","Pakistan","CO","15m",NA,"Data not available"
"PAK","Pakistan","CO","1h",10000,"≤35,000"
"PAK","Pakistan","CO","24h",NA,"Data not available"
"PAK","Pakistan","CO","8h",5000,"≤10,000"
"PAK","Pakistan","NO2","1h",NA,"Data not available"
"PAK","Pakistan","NO2","24h",80,">50 to 120"
"PAK","Pakistan","NO2","yr",40,">30 to 40"
"PAK","Pakistan","O3","8h",NA,"Data not available"
"PAK","Pakistan","PM10","24h",150,">100 to 150"
"PAK","Pakistan","PM10","yr",120,">70"
"PAK","Pakistan","PM25","24h",35,">25 to 37.5"
"PAK","Pakistan","PM25","yr",15,">10 to 15"
"PAK","Pakistan","SO2","10m",NA,"Data not available"
"PAK","Pakistan","SO2","24h",120,">50 to 125"
"PLW","Palau","CO","15m",NA,"Data not available"
"PLW","Palau","CO","1h",NA,"Data not available"
"PLW","Palau","CO","24h",NA,"Data not available"
"PLW","Palau","CO","8h",NA,"Data not available"
"PLW","Palau","NO2","1h",NA,"Data not available"
"PLW","Palau","NO2","24h",NA,"Data not available"
"PLW","Palau","NO2","yr",NA,"Data not available"
"PLW","Palau","O3","8h",NA,"Data not available"
"PLW","Palau","PM10","24h",NA,"Data not available"
"PLW","Palau","PM10","yr",NA,"Data not available"
"PLW","Palau","PM25","24h",NA,"Data not available"
"PLW","Palau","PM25","yr",NA,"Data not available"
"PLW","Palau","SO2","10m",NA,"Data not available"
"PLW","Palau","SO2","24h",NA,"Data not available"
"PAN","Panama","CO","15m",100000,"≤100,000"
"PAN","Panama","CO","1h",35000,"≤35,000"
"PAN","Panama","CO","24h",4000,"≤4,000"
"PAN","Panama","CO","8h",10000,"≤10,000"
"PAN","Panama","NO2","1h",200,"≤200"
"PAN","Panama","NO2","24h",25,"≤25"
"PAN","Panama","NO2","yr",10,"≤10"
"PAN","Panama","O3","8h",100,"≤100"
"PAN","Panama","PM10","24h",75,">50 to 75"
"PAN","Panama","PM10","yr",30,">20 to 30"
"PAN","Panama","PM25","24h",37.5,">25 to 37.5"
"PAN","Panama","PM25","yr",15,">10 to 15"
"PAN","Panama","SO2","10m",500,"≤500"
"PAN","Panama","SO2","24h",40,"≤40"
"PNG","Papua New Guinea","CO","15m",NA,"Non-existent AQS"
"PNG","Papua New Guinea","CO","1h",NA,"Non-existent AQS"
"PNG","Papua New Guinea","CO","24h",NA,"Non-existent AQS"
"PNG","Papua New Guinea","CO","8h",NA,"Non-existent AQS"
"PNG","Papua New Guinea","NO2","1h",NA,"Non-existent AQS"
"PNG","Papua New Guinea","NO2","24h",NA,"Non-existent AQS"
"PNG","Papua New Guinea","NO2","yr",NA,"Non-existent AQS"
"PNG","Papua New Guinea","O3","8h",NA,"Non-existent AQS"
"PNG","Papua New Guinea","PM10","24h",NA,"Non-existent AQS"
"PNG","Papua New Guinea","PM10","yr",NA,"Non-existent AQS"
"PNG","Papua New Guinea","PM25","24h",NA,"Non-existent AQS"
"PNG","Papua New Guinea","PM25","yr",NA,"Non-existent AQS"
"PNG","Papua New Guinea","SO2","10m",NA,"Non-existent AQS"
"PNG","Papua New Guinea","SO2","24h",NA,"Non-existent AQS"
"PRY","Paraguay","CO","15m",NA,"Data not available"
"PRY","Paraguay","CO","1h",NA,"Data not available"
"PRY","Paraguay","CO","24h",NA,"Data not available"
"PRY","Paraguay","CO","8h",10000,"≤10,000"
"PRY","Paraguay","NO2","1h",200,"≤200"
"PRY","Paraguay","NO2","24h",NA,"Data not available"
"PRY","Paraguay","NO2","yr",40,">30 to 40"
"PRY","Paraguay","O3","8h",120,">100 to 120"
"PRY","Paraguay","PM10","24h",150,">100 to 150"
"PRY","Paraguay","PM10","yr",NA,"Data not available"
"PRY","Paraguay","PM25","24h",30,">25 to 37.5"
"PRY","Paraguay","PM25","yr",15,">10 to 15"
"PRY","Paraguay","SO2","10m",NA,"Data not available"
"PRY","Paraguay","SO2","24h",20,"≤40"
"PER","Peru","CO","15m",NA,"Data not available"
"PER","Peru","CO","1h",30000,"≤35,000"
"PER","Peru","CO","24h",NA,"Data not available"
"PER","Peru","CO","8h",10000,"≤10,000"
"PER","Peru","NO2","1h",200,"≤200"
"PER","Peru","NO2","24h",NA,"Data not available"
"PER","Peru","NO2","yr",100,">40"
"PER","Peru","O3","8h",100,"≤100"
"PER","Peru","PM10","24h",100,">75 to 100"
"PER","Peru","PM10","yr",50,">30 to 50"
"PER","Peru","PM25","24h",50,">37.5 to 50"
"PER","Peru","PM25","yr",25,">15 to 25"
"PER","Peru","SO2","10m",NA,"Data not available"
"PER","Peru","SO2","24h",250,">125"
"PHL","Philippines","CO","15m",NA,"Data not available"
"PHL","Philippines","CO","1h",35000,"≤35,000"
"PHL","Philippines","CO","24h",NA,"Data not available"
"PHL","Philippines","CO","8h",10000,"≤10,000"
"PHL","Philippines","NO2","1h",NA,"Data not available"
"PHL","Philippines","NO2","24h",150,">120"
"PHL","Philippines","NO2","yr",NA,"Data not available"
"PHL","Philippines","O3","8h",60,"≤100"
"PHL","Philippines","PM10","24h",150,">100 to 150"
"PHL","Philippines","PM10","yr",60,">50 to 70"
"PHL","Philippines","PM25","24h",NA,"Data not available"
"PHL","Philippines","PM25","yr",NA,"Data not available"
"PHL","Philippines","SO2","10m",NA,"Data not available"
"PHL","Philippines","SO2","24h",180,">125"
"PCN","Pitcairn","CO","15m",NA,"Non-existent AQS"
"PCN","Pitcairn","CO","1h",NA,"Non-existent AQS"
"PCN","Pitcairn","CO","24h",NA,"Non-existent AQS"
"PCN","Pitcairn","CO","8h",NA,"Non-existent AQS"
"PCN","Pitcairn","NO2","1h",NA,"Non-existent AQS"
"PCN","Pitcairn","NO2","24h",NA,"Non-existent AQS"
"PCN","Pitcairn","NO2","yr",NA,"Non-existent AQS"
"PCN","Pitcairn","O3","8h",NA,"Non-existent AQS"
"PCN","Pitcairn","PM10","24h",NA,"Non-existent AQS"
"PCN","Pitcairn","PM10","yr",NA,"Non-existent AQS"
"PCN","Pitcairn","PM25","24h",NA,"Non-existent AQS"
"PCN","Pitcairn","PM25","yr",NA,"Non-existent AQS"
"PCN","Pitcairn","SO2","10m",NA,"Non-existent AQS"
"PCN","Pitcairn","SO2","24h",NA,"Non-existent AQS"
"POL","Poland","CO","15m",NA,"Data not available"
"POL","Poland","CO","1h",NA,"Data not available"
"POL","Poland","CO","24h",4000,"≤4,000"
"POL","Poland","CO","8h",10000,"≤10,000"
"POL","Poland","NO2","1h",200,"≤200"
"POL","Poland","NO2","24h",50,">25 to 50"
"POL","Poland","NO2","yr",20,">10 to 20"
"POL","Poland","O3","8h",120,">100 to 120"
"POL","Poland","PM10","24h",45,"≤45"
"POL","Poland","PM10","yr",20,">15 to 20"
"POL","Poland","PM25","24h",25,">15 to 25"
"POL","Poland","PM25","yr",10,">5 to 10"
"POL","Poland","SO2","10m",NA,"Data not available"
"POL","Poland","SO2","24h",50,">40 to 50"
"PRT","Portugal","CO","15m",NA,"Data not available"
"PRT","Portugal","CO","1h",NA,"Data not available"
"PRT","Portugal","CO","24h",4000,"≤4,000"
"PRT","Portugal","CO","8h",10000,"≤10,000"
"PRT","Portugal","NO2","1h",200,"≤200"
"PRT","Portugal","NO2","24h",50,">25 to 50"
"PRT","Portugal","NO2","yr",20,">10 to 20"
"PRT","Portugal","O3","8h",120,">100 to 120"
"PRT","Portugal","PM10","24h",45,"≤45"
"PRT","Portugal","PM10","yr",20,">15 to 20"
"PRT","Portugal","PM25","24h",25,">15 to 25"
"PRT","Portugal","PM25","yr",10,">5 to 10"
"PRT","Portugal","SO2","10m",NA,"Data not available"
"PRT","Portugal","SO2","24h",50,">40 to 50"
"PRI","Puerto Rico","CO","15m",NA,"Data not available"
"PRI","Puerto Rico","CO","1h",40775,">35,000"
"PRI","Puerto Rico","CO","24h",NA,"Data not available"
"PRI","Puerto Rico","CO","8h",10485,">10,000"
"PRI","Puerto Rico","NO2","1h",191.4,"≤200"
"PRI","Puerto Rico","NO2","24h",NA,"Data not available"
"PRI","Puerto Rico","NO2","yr",101.4,">40"
"PRI","Puerto Rico","O3","8h",139.7,">120 to 160"
"PRI","Puerto Rico","PM10","24h",150,">100 to 150"
"PRI","Puerto Rico","PM10","yr",NA,"Data not available"
"PRI","Puerto Rico","PM25","24h",35,">25 to 37.5"
"PRI","Puerto Rico","PM25","yr",9,">5 to 10"
"PRI","Puerto Rico","SO2","10m",NA,"Data not available"
"PRI","Puerto Rico","SO2","24h",NA,"Data not available"
"QAT","Qatar","CO","15m",NA,"Data not available"
"QAT","Qatar","CO","1h",40000,">35,000"
"QAT","Qatar","CO","24h",NA,"Data not available"
"QAT","Qatar","CO","8h",10000,"≤10,000"
"QAT","Qatar","NO2","1h",400,">200"
"QAT","Qatar","NO2","24h",150,">120"
"QAT","Qatar","NO2","yr",100,">40"
"QAT","Qatar","O3","8h",120,">100 to 120"
"QAT","Qatar","PM10","24h",150,">100 to 150"
"QAT","Qatar","PM10","yr",50,">30 to 50"
"QAT","Qatar","PM25","24h",NA,"Data not available"
"QAT","Qatar","PM25","yr",NA,"Data not available"
"QAT","Qatar","SO2","10m",NA,"Data not available"
"QAT","Qatar","SO2","24h",365,">125"
"KOR","Republic of Korea","CO","15m",NA,"Data not available"
"KOR","Republic of Korea","CO","1h",29125,"≤35,000"
"KOR","Republic of Korea","CO","24h",NA,"Data not available"
"KOR","Republic of Korea","CO","8h",10485,">10,000"
"KOR","Republic of Korea","NO2","1h",191.4,"≤200"
"KOR","Republic of Korea","NO2","24h",114.8,">50 to 120"
"KOR","Republic of Korea","NO2","yr",57.4,">40"
"KOR","Republic of Korea","O3","8h",119.7,">100 to 120"
"KOR","Republic of Korea","PM10","24h",100,">75 to 100"
"KOR","Republic of Korea","PM10","yr",50,">30 to 50"
"KOR","Republic of Korea","PM25","24h",35,">25 to 37.5"
"KOR","Republic of Korea","PM25","yr",15,">10 to 15"
"KOR","Republic of Korea","SO2","10m",NA,"Data not available"
"KOR","Republic of Korea","SO2","24h",133,">125"
"MDA","Republic of Moldova","CO","15m",NA,"Data not available"
"MDA","Republic of Moldova","CO","1h",NA,"Data not available"
"MDA","Republic of Moldova","CO","24h",NA,"Data not available"
"MDA","Republic of Moldova","CO","8h",10000,"≤10,000"
"MDA","Republic of Moldova","NO2","1h",200,"≤200"
"MDA","Republic of Moldova","NO2","24h",NA,"Data not available"
"MDA","Republic of Moldova","NO2","yr",40,">30 to 40"
"MDA","Republic of Moldova","O3","8h",120,">100 to 120"
"MDA","Republic of Moldova","PM10","24h",50,">45 to 50"
"MDA","Republic of Moldova","PM10","yr",40,">30 to 50"
"MDA","Republic of Moldova","PM25","24h",25,">15 to 25"
"MDA","Republic of Moldova","PM25","yr",20,">15 to 25"
"MDA","Republic of Moldova","SO2","10m",NA,"Data not available"
"MDA","Republic of Moldova","SO2","24h",125,">50 to 125"
"ROU","Romania","CO","15m",NA,"Data not available"
"ROU","Romania","CO","1h",NA,"Data not available"
"ROU","Romania","CO","24h",4000,"≤4,000"
"ROU","Romania","CO","8h",10000,"≤10,000"
"ROU","Romania","NO2","1h",200,"≤200"
"ROU","Romania","NO2","24h",50,">25 to 50"
"ROU","Romania","NO2","yr",20,">10 to 20"
"ROU","Romania","O3","8h",120,">100 to 120"
"ROU","Romania","PM10","24h",45,"≤45"
"ROU","Romania","PM10","yr",20,">15 to 20"
"ROU","Romania","PM25","24h",25,">15 to 25"
"ROU","Romania","PM25","yr",10,">5 to 10"
"ROU","Romania","SO2","10m",NA,"Data not available"
"ROU","Romania","SO2","24h",50,">40 to 50"
"RUS","Russian Federation","CO","15m",NA,"Data not available"
"RUS","Russian Federation","CO","1h",NA,"Data not available"
"RUS","Russian Federation","CO","24h",3000,"≤4,000"
"RUS","Russian Federation","CO","8h",NA,"Data not available"
"RUS","Russian Federation","NO2","1h",NA,"Data not available"
"RUS","Russian Federation","NO2","24h",100,">50 to 120"
"RUS","Russian Federation","NO2","yr",40,">30 to 40"
"RUS","Russian Federation","O3","8h",100,"≤100"
"RUS","Russian Federation","PM10","24h",60,">50 to 75"
"RUS","Russian Federation","PM10","yr",40,">30 to 50"
"RUS","Russian Federation","PM25","24h",35,">25 to 37.5"
"RUS","Russian Federation","PM25","yr",25,">15 to 25"
"RUS","Russian Federation","SO2","10m",NA,"Data not available"
"RUS","Russian Federation","SO2","24h",50,">40 to 50"
"RWA","Rwanda","CO","15m",NA,"Data not available"
"RWA","Rwanda","CO","1h",4000,"≤35,000"
"RWA","Rwanda","CO","24h",NA,"Data not available"
"RWA","Rwanda","CO","8h",2000,"≤10,000"
"RWA","Rwanda","NO2","1h",382.8,">200"
"RWA","Rwanda","NO2","24h",191.4,">120"
"RWA","Rwanda","NO2","yr",95.7,">40"
"RWA","Rwanda","O3","8h",2494.6,">160"
"RWA","Rwanda","PM10","24h",100,">75 to 100"
"RWA","Rwanda","PM10","yr",50,">30 to 50"
"RWA","Rwanda","PM25","24h",NA,"Data not available"
"RWA","Rwanda","PM25","yr",NA,"Data not available"
"RWA","Rwanda","SO2","10m",NA,"Data not available"
"RWA","Rwanda","SO2","24h",NA,"Data not available"
"REU","Réunion","CO","15m",NA,"Data not available"
"REU","Réunion","CO","1h",NA,"Data not available"
"REU","Réunion","CO","24h",NA,"Data not available"
"REU","Réunion","CO","8h",NA,"Data not available"
"REU","Réunion","NO2","1h",NA,"Data not available"
"REU","Réunion","NO2","24h",NA,"Data not available"
"REU","Réunion","NO2","yr",NA,"Data not available"
"REU","Réunion","O3","8h",NA,"Data not available"
"REU","Réunion","PM10","24h",NA,"Data not available"
"REU","Réunion","PM10","yr",NA,"Data not available"
"REU","Réunion","PM25","24h",NA,"Data not available"
"REU","Réunion","PM25","yr",NA,"Data not available"
"REU","Réunion","SO2","10m",NA,"Data not available"
"REU","Réunion","SO2","24h",NA,"Data not available"
"BLM","Saint Barthélemy","CO","15m",NA,"Data not available"
"BLM","Saint Barthélemy","CO","1h",NA,"Data not available"
"BLM","Saint Barthélemy","CO","24h",NA,"Data not available"
"BLM","Saint Barthélemy","CO","8h",NA,"Data not available"
"BLM","Saint Barthélemy","NO2","1h",NA,"Data not available"
"BLM","Saint Barthélemy","NO2","24h",NA,"Data not available"
"BLM","Saint Barthélemy","NO2","yr",NA,"Data not available"
"BLM","Saint Barthélemy","O3","8h",NA,"Data not available"
"BLM","Saint Barthélemy","PM10","24h",NA,"Data not available"
"BLM","Saint Barthélemy","PM10","yr",NA,"Data not available"
"BLM","Saint Barthélemy","PM25","24h",NA,"Data not available"
"BLM","Saint Barthélemy","PM25","yr",NA,"Data not available"
"BLM","Saint Barthélemy","SO2","10m",NA,"Data not available"
"BLM","Saint Barthélemy","SO2","24h",NA,"Data not available"
"SHN","Saint Helena","CO","15m",NA,"Data not available"
"SHN","Saint Helena","CO","1h",NA,"Data not available"
"SHN","Saint Helena","CO","24h",NA,"Data not available"
"SHN","Saint Helena","CO","8h",NA,"Data not available"
"SHN","Saint Helena","NO2","1h",NA,"Data not available"
"SHN","Saint Helena","NO2","24h",NA,"Data not available"
"SHN","Saint Helena","NO2","yr",NA,"Data not available"
"SHN","Saint Helena","O3","8h",NA,"Data not available"
"SHN","Saint Helena","PM10","24h",NA,"Data not available"
"SHN","Saint Helena","PM10","yr",NA,"Data not available"
"SHN","Saint Helena","PM25","24h",NA,"Data not available"
"SHN","Saint Helena","PM25","yr",NA,"Data not available"
"SHN","Saint Helena","SO2","10m",NA,"Data not available"
"SHN","Saint Helena","SO2","24h",NA,"Data not available"
"KNA","Saint Kitts and Nevis","CO","15m",NA,"Non-existent AQS"
"KNA","Saint Kitts and Nevis","CO","1h",NA,"Non-existent AQS"
"KNA","Saint Kitts and Nevis","CO","24h",NA,"Non-existent AQS"
"KNA","Saint Kitts and Nevis","CO","8h",NA,"Non-existent AQS"
"KNA","Saint Kitts and Nevis","NO2","1h",NA,"Non-existent AQS"
"KNA","Saint Kitts and Nevis","NO2","24h",NA,"Non-existent AQS"
"KNA","Saint Kitts and Nevis","NO2","yr",NA,"Non-existent AQS"
"KNA","Saint Kitts and Nevis","O3","8h",NA,"Non-existent AQS"
"KNA","Saint Kitts and Nevis","PM10","24h",NA,"Non-existent AQS"
"KNA","Saint Kitts and Nevis","PM10","yr",NA,"Non-existent AQS"
"KNA","Saint Kitts and Nevis","PM25","24h",NA,"Non-existent AQS"
"KNA","Saint Kitts and Nevis","PM25","yr",NA,"Non-existent AQS"
"KNA","Saint Kitts and Nevis","SO2","10m",NA,"Non-existent AQS"
"KNA","Saint Kitts and Nevis","SO2","24h",NA,"Non-existent AQS"
"LCA","Saint Lucia","CO","15m",NA,"Non-existent AQS"
"LCA","Saint Lucia","CO","1h",NA,"Non-existent AQS"
"LCA","Saint Lucia","CO","24h",NA,"Non-existent AQS"
"LCA","Saint Lucia","CO","8h",NA,"Non-existent AQS"
"LCA","Saint Lucia","NO2","1h",NA,"Non-existent AQS"
"LCA","Saint Lucia","NO2","24h",NA,"Non-existent AQS"
"LCA","Saint Lucia","NO2","yr",NA,"Non-existent AQS"
"LCA","Saint Lucia","O3","8h",NA,"Non-existent AQS"
"LCA","Saint Lucia","PM10","24h",NA,"Non-existent AQS"
"LCA","Saint Lucia","PM10","yr",NA,"Non-existent AQS"
"LCA","Saint Lucia","PM25","24h",NA,"Non-existent AQS"
"LCA","Saint Lucia","PM25","yr",NA,"Non-existent AQS"
"LCA","Saint Lucia","SO2","10m",NA,"Non-existent AQS"
"LCA","Saint Lucia","SO2","24h",NA,"Non-existent AQS"
"MAF","Saint Martin (French part)","CO","15m",NA,"Data not available"
"MAF","Saint Martin (French part)","CO","1h",NA,"Data not available"
"MAF","Saint Martin (French part)","CO","24h",NA,"Data not available"
"MAF","Saint Martin (French part)","CO","8h",NA,"Data not available"
"MAF","Saint Martin (French part)","NO2","1h",NA,"Data not available"
"MAF","Saint Martin (French part)","NO2","24h",NA,"Data not available"
"MAF","Saint Martin (French part)","NO2","yr",NA,"Data not available"
"MAF","Saint Martin (French part)","O3","8h",NA,"Data not available"
"MAF","Saint Martin (French part)","PM10","24h",NA,"Data not available"
"MAF","Saint Martin (French part)","PM10","yr",NA,"Data not available"
"MAF","Saint Martin (French part)","PM25","24h",NA,"Data not available"
"MAF","Saint Martin (French part)","PM25","yr",NA,"Data not available"
"MAF","Saint Martin (French part)","SO2","10m",NA,"Data not available"
"MAF","Saint Martin (French part)","SO2","24h",NA,"Data not available"
"SPM","Saint Pierre and Miquelon","CO","15m",NA,"Data not available"
"SPM","Saint Pierre and Miquelon","CO","1h",NA,"Data not available"
"SPM","Saint Pierre and Miquelon","CO","24h",NA,"Data not available"
"SPM","Saint Pierre and Miquelon","CO","8h",NA,"Data not available"
"SPM","Saint Pierre and Miquelon","NO2","1h",NA,"Data not available"
"SPM","Saint Pierre and Miquelon","NO2","24h",NA,"Data not available"
"SPM","Saint Pierre and Miquelon","NO2","yr",NA,"Data not available"
"SPM","Saint Pierre and Miquelon","O3","8h",NA,"Data not available"
"SPM","Saint Pierre and Miquelon","PM10","24h",NA,"Data not available"
