pc11_state_id,pc11_district_id,pc11_subdistrict_id,state_name,district_name,subdistrict_name,subdistrict_population,avg_pm2.5_1998,avg_pm2.5_1999,avg_pm2.5_2000,avg_pm2.5_2001,avg_pm2.5_2002,avg_pm2.5_2003,avg_pm2.5_2004,avg_pm2.5_2005,avg_pm2.5_2006,avg_pm2.5_2007,avg_pm2.5_2008,avg_pm2.5_2009,avg_pm2.5_2010,avg_pm2.5_2011,avg_pm2.5_2012,avg_pm2.5_2013,avg_pm2.5_2014,avg_pm2.5_2015,avg_pm2.5_2016,avg_pm2.5_2017,avg_pm2.5_2018,avg_pm2.5_2019,avg_pm2.5_2020,avg_pm2.5_2021,avg_pm2.5_2022,avg_pm2.5_2023
23,443,03574,madhya pradesh,vidisha,tyonda,78230,19.913109578339157,20.87367606361581,27.21857534235298,29.905140885753035,34.0415646180335,36.271069449229415,34.35979153747109,34.15069686446441,34.78228737455358,37.16900501969311,41.69276041248466,39.14610151756977,37.740920413537474,43.78257134079919,44.09818727983862,45.33443677318592,44.22450286214455,43.768246621250874,44.37479409037265,47.013355611417545,45.251747337568844,44.43002603752251,40.174639647813045,43.48409310070996,40.32197944918549,39.026579161759415
23,443,03575,madhya pradesh,vidisha,nateran,79620,22.592380956258868,23.176757526465572,29.59101447098125,31.649550559577904,36.2643549272063,38.264150436130024,36.34779850544962,36.24798335892086,36.67613795421802,38.97942005492192,43.77890362439563,41.117340951829156,39.92978685654216,47.228207669163915,47.25924003279611,47.8229672621089,46.47661127181385,46.528718583678966,46.714247255712394,49.991859327414026,48.619990449875075,47.111444479218626,43.406430783857424,46.135293585881165,43.179787381523724,42.47787345610124
23,443,03576,madhya pradesh,vidisha,shamshabad,78466,22.273514426973406,22.092616076188055,29.68455171845986,31.483267153365297,35.56549756765158,37.655371412556555,35.12398468847953,34.93831272798241,35.39583209682035,37.81813715784994,41.68237399134431,39.518581767886324,37.97387636531596,45.0310048273347,45.8857386860157,46.55586154753593,44.832894436972,45.20793892762987,45.3371405039252,49.2247212756799,47.04014268484592,45.671905262292704,41.87976453537084,44.215709813918146,41.25227332332842,41.08660124876016
23,443,03577,madhya pradesh,vidisha,gyaraspur,80262,20.344321355594616,21.08309689509579,27.275997400789667,30.126507797472904,34.05163346468735,35.78057802724675,34.339087452198605,34.001540765047544,34.89281170265465,37.16327411690332,41.19436689330661,38.47865519961894,37.164553033128435,42.36730511831138,42.98572124927396,43.681237378047996,42.796120661368406,42.62979351004541,43.56593613454541,45.92906368969748,45.457093128052854,43.48912952212132,40.090746509283335,42.74035835569295,39.69931004739567,38.33440410437192
23,443,03578,madhya pradesh,vidisha,gulabganj,67230,22.337067365895248,22.994574472029566,28.900488909115627,31.798988177939147,35.95782086849777,37.598233096784575,36.488627456457884,36.592319976670176,37.40910179977402,39.62961766878973,44.04477470471307,41.38173411706665,40.04295991990959,46.50204986928816,46.715537853037794,46.86621604408863,46.26730326746869,45.979384704368506,47.1099300227876,49.794406508872875,49.784515198350995,47.455497697138505,44.285390188310586,46.617108516492934,43.48310678877189,42.41955091014298
23,443,03579,madhya pradesh,vidisha,vidisha,391441,24.286426738074148,24.586345806080228,30.495743942996636,32.84172564649116,36.683515501858636,37.95400472221539,36.898470054253174,36.84942861503198,37.74131278768931,40.01286827077249,44.43628371400549,41.93767540559717,40.463070429436485,47.3886101803148,47.93073633436069,47.94093589894748,47.66094442996349,47.955048635679624,49.42359407839434,52.869217478682174,53.35021166076887,49.97859104437921,47.14084962605057,49.473661020005856,45.99744418300818,45.25142314795916
23,444,03580,madhya pradesh,bhopal,berasia,197451,24.447403744585554,23.744595634145952,31.311436633850832,33.19509528193693,36.827504176345236,38.629764334151325,36.864406094144286,36.51635503452062,37.46885949788992,39.403734274652095,42.923771710983296,41.2139475412782,39.71918103545753,46.41360027811977,47.49744877648585,47.643763991225036,46.244965189135144,46.2184493056892,46.587919730851056,50.697443890684,48.99653424251891,47.02131669945639,43.69566322447856,46.13222714279512,42.81303141274838,42.89631290077541
23,444,03581,madhya pradesh,bhopal,huzur,2586629,29.176350396088978,28.806609281724487,33.17645246681602,34.94655970560418,37.534094381349014,39.939755638693114,39.06603050612995,38.28219913880424,40.36302947081096,41.959720875202706,46.03588060708306,44.08620193306354,42.7301898860941,49.420799407722235,50.33737259047287,50.59779994049441,51.13612843536699,52.08263225052748,52.92119463213624,56.8817181065793,59.104500802299526,55.483230661870856,51.6746058405445,55.11740817753369,50.858175499302824,50.894242551153134
23,445,03582,madhya pradesh,sehore,sehore,318722,26.15727117881978,24.768833716073395,31.795839177070494,33.4645248224192,36.528231053037246,38.01247915121959,37.55529441625003,36.689069410828765,38.92141247090071,40.10624171462856,43.173192443136536,42.61387080933852,40.392727345160495,45.99192840119113,47.08983645578602,46.55150140832162,46.79137692586224,46.497442184137675,45.712791024516044,51.59921260697589,51.64877628516601,49.46648682008475,46.032630067638074,49.77525034527657,45.44645850554978,45.63227519465891
23,445,03583,madhya pradesh,sehore,shyampur,147493,25.606948225125322,24.192983131324624,32.12831538140753,33.56206469837927,37.23513623747919,38.80745548111245,37.44314408596286,36.90770257283097,38.399142762688534,39.96103306216708,43.51867331134127,42.21167974425618,40.29461054052802,46.432418723339346,47.0864137681709,46.95216994104619,46.18166912003897,45.70420589663561,45.379611288541184,50.41361541284518,48.69138424456348,46.42467418582423,43.79594053145747,46.54935924029063,43.12131320703288,42.950045744836295
23,445,03584,madhya pradesh,sehore,ashta,230448,23.601657155664103,22.54815236465634,29.77208046375106,31.49250045356203,34.051125219328846,35.76747084026163,35.20247287555653,34.45378450495407,36.93624557271514,37.7537288747544,40.64607448130817,39.588881917975236,38.02968207428807,41.9823233651507,43.708785494129096,42.73477210607333,43.21579546638863,43.101537248109786,40.802901128369605,47.11297022377288,46.51289472756737,45.67423608045309,42.05143345293765,45.72518566071134,42.20511001371449,42.17807017115318
23,445,03585,madhya pradesh,sehore,jawar,109764,22.808192268487144,21.942244126023187,29.080914105908676,30.448583961094407,33.03689958591001,34.90436565402029,34.32794313274455,33.448911249807814,36.24269455209321,36.8672199012104,39.438688196600815,38.584208774815686,37.52836749040493,40.82243409064937,42.319900198098956,41.4420903729044,41.60979748604358,41.15892711862497,39.09275786515067,45.480616550968065,44.27529791522571,44.142881661178066,40.501651070871326,44.31785346865968,40.77185727396213,40.574926313327026
23,445,03586,madhya pradesh,sehore,ichhawar,183744,24.151369158529885,23.004761845228348,29.94653343968761,32.092140376420105,34.39121861134396,36.06765912526942,35.534555387560204,34.77177921965964,37.40017534134827,38.24897806865063,40.94718953803319,40.073967750510384,37.935376705377045,42.23424927885895,43.787376059790546,43.243459393204944,43.84336891104294,44.11643509918467,42.21604098015493,48.31746566103026,48.489034001456794,45.73264383969263,42.38484258862525,46.46790807645881,42.44628235348526,42.77126273822959
23,445,03587,madhya pradesh,sehore,nasrullaganj,217150,26.465892261232842,26.490581972920097,31.363353318508484,32.84791978264742,34.11772827692015,35.73745124403331,35.56095956276801,35.21090838918941,38.40878992206249,39.76265964197263,42.98910364802916,41.602561631248435,39.777620979729775,45.1161763147129,46.05534418162692,45.92008946427279,46.59993831352455,49.00645164705998,46.6536191158001,51.45330829338699,52.305863659496,50.598475624046145,47.404621997024954,51.15857203197322,46.87200570636129,47.47617176967896
23,445,03588,madhya pradesh,sehore,budni,162570,25.783086246475587,26.53702613721547,30.64129096299568,32.02769409374899,33.776677927253374,34.983567985722686,35.27452068713803,34.59526877658234,37.595401961193964,39.970141827319296,42.84863141887128,41.41179413166488,39.680313361122174,45.90303829900667,45.598212554472795,44.880061621383156,46.551109701316506,49.06375829454258,48.11403536145921,51.587176311715666,53.91196823183437,51.05713027420183,48.93346330687386,51.201446864981165,47.93955249378291,47.9435335899586
23,445,03589,madhya pradesh,sehore,rehti,140370,26.517140921631736,26.95897078610095,31.209828346102924,32.70937492370958,33.84054444540271,35.51740255722058,35.56923831070661,35.11379931877822,37.988328659570946,39.86535860368734,42.65804336405906,41.42606932302316,38.89981621095656,44.57614394044916,44.869048457533864,44.711164696872935,45.754222939445725,48.44142173269494,46.32636326575993,51.24080205335219,52.73321896013667,50.071799413011846,47.41563811849337,50.59708959372928,46.533880770317424,47.19707474884559
23,446,03590,madhya pradesh,raisen,raisen,221789,24.351685951388394,24.491757954249756,30.23355811825484,32.426762254121336,35.55335586420018,36.89232390956366,35.72769888790455,35.15598043348357,36.005882377264776,38.147463844907634,41.11573392973809,39.56862397585092,37.96559451672343,43.13121322714717,44.09138628611827,44.07533529569144,43.66811864830009,43.88523121690472,44.320992519876114,48.30842586208411,49.870508331959485,44.62242116414807,43.238731038603014,45.33669257674823,41.49247217539739,41.04036143463818
23,446,03591,madhya pradesh,raisen,gairatganj,150501,19.001558058884836,19.95807514572201,26.310548781195347,29.05980642679898,32.4494400955522,33.58701132702193,32.7102570401358,31.596042274000915,33.01623941702213,34.93625331823275,38.10799904221796,35.89269048938081,34.51681162879822,39.181299440410214,40.33906750551897,40.43134790122048,40.60604260480956,40.71876998054191,40.88603364133664,43.546707154765286,45.08166114055057,42.212386703400384,40.122719106946654,42.02088215110052,38.68090990748305,38.12355844961445
