unique_id,pollutant,iso,longitude,latitude,elevation,area,type,labeled_area,labeled_type
bra_-43.71899_-22.75004,PM,bra,-43.71899,-22.75004,,urban,background,0.0,0.0
ind_73.73148_19.95022,PM,ind,73.73148,19.95022,,urban,background,0.0,0.0
usa_-87.645326_41.87372,PM,usa,-87.645326,41.87372,180.0,urban,non-background,1.0,0.0
kor_127.205523_35.976403,PM,kor,127.205523,35.976403,,urban,background,0.0,0.0
per_-76.92_-12.166389,PM,per,-76.92,-12.166389,,rural,background,0.0,0.0
usa_-157.969126_21.392833,PM,usa,-157.969126,21.392833,23.0,urban,non-background,1.0,0.0
chn_111.3009_30.7157,PM,chn,111.3009,30.7157,,urban,background,0.0,0.0
chn_118.005_28.4572,PM,chn,118.005,28.4572,,urban,background,0.0,0.0
jpn_139.765555555556_35.935,PM,jpn,139.765555555556,35.935,3.6,urban,background,0.0,1.0
rou_28.622938999999995_44.31226399999999,PM,rou,28.622938999999995,44.31226399999999,8.0,urban,background,1.0,1.0
chn_110.2819_25.2697,PM,chn,110.2819,25.2697,,urban,background,0.0,0.0
usa_-83.2933_30.8486,PM,usa,-83.2933,30.8486,70.0,urban,background,1.0,0.0
ita_17.96447_40.41852,PM,ita,17.96447,40.41852,10.0,urban,background,1.0,1.0
usa_-112.093_33.4349,PM,usa,-112.093,33.4349,325.0,urban,background,1.0,0.0
deu_12.377162999999998_51.34416399999999,PM,deu,12.377162999999998,51.34416399999999,110.0,urban,non-background,1.0,1.0
bra_-43.198888_-22.89763,PM,bra,-43.198888,-22.89763,,urban,background,0.0,0.0
usa_-69.629881_44.550136,PM,usa,-69.629881,44.550136,36.0,urban,background,1.0,0.0
jpn_132.51_34.5186111111111,PM,jpn,132.51,34.5186111111111,4.0,urban,background,0.0,1.0
jpn_135.597222222222_34.4994444444444,PM,jpn,135.597222222222,34.4994444444444,27.0,urban,background,0.0,1.0
tha_100.315622_13.7054879,PM,tha,100.315622,13.7054879,,urban,background,0.0,0.0
hun_18.927231_47.23972199946488,PM,hun,18.927231,47.23972199946488,100.0,rural,non-background,1.0,1.0
chn_108.7197_34.3956,PM,chn,108.7197,34.3956,,urban,background,0.0,0.0
are_54.63589_24.32129,PM,are,54.63589,24.32129,,urban,background,0.0,0.0
usa_-87.577222_38.013333,PM,usa,-87.577222,38.013333,116.0,urban,background,1.0,0.0
jpn_139.411388888889_36.0522222222222,PM,jpn,139.411388888889,36.0522222222222,3.3,urban,non-background,0.0,1.0
usa_-115.454992_32.666447,PM,usa,-115.454992,32.666447,0.0,urban,background,1.0,0.0
kor_129.1042_35.204728,PM,kor,129.1042,35.204728,,urban,background,0.0,0.0
chn_117.2117_29.2933,PM,chn,117.2117,29.2933,,urban,background,0.0,0.0
usa_-122.282347_37.814781,PM,usa,-122.282347,37.814781,0.0,urban,background,1.0,0.0
chn_113.628_22.4251,PM,chn,113.628,22.4251,,rural,background,0.0,0.0
ind_85.4115_26.0762,PM,ind,85.4115,26.0762,,urban,background,0.0,0.0
ita_14.25133_40.85419000000001,PM,ita,14.25133,40.85419000000001,46.0,urban,non-background,1.0,1.0
jpn_139.705277777778_35.7611111111111,PM,jpn,139.705277777778,35.7611111111111,9.0,urban,non-background,0.0,1.0
usa_-82.46714_27.95555,PM,usa,-82.46714,27.95555,20.0,urban,background,1.0,0.0
ind_73.892743_18.675076,PM,ind,73.892743,18.675076,,urban,background,0.0,0.0
chn_113.0731_22.5835,PM,chn,113.0731,22.5835,,urban,background,0.0,0.0
chn_114.297_22.5978,PM,chn,114.297,22.5978,,urban,non-background,0.0,0.0
usa_-115.430824_32.680056,PM,usa,-115.430824,32.680056,0.0,urban,background,1.0,0.0
chl_-70.713919225517_-34.162314609087,PM,chl,-70.713919225517,-34.162314609087,,urban,non-background,0.0,0.0
usa_-112.11821_33.4265,PM,usa,-112.11821,33.4265,317.0,urban,background,1.0,0.0
bel_4.367005785367071_50.84356660360324,PM,bel,4.367005785367071,50.84356660360324,66.0,urban,background,1.0,1.0
ita_8.94139_39.38333,PM,ita,8.94139,39.38333,20.0,urban,background,1.0,1.0
chn_115.5564_35.0891,PM,chn,115.5564,35.0891,,urban,non-background,0.0,0.0
ind_73.008978_19.1135051,PM,ind,73.008978,19.1135051,,urban,background,0.0,0.0
usa_-68.813333_44.726111,PM,usa,-68.813333,44.726111,0.0,urban,background,1.0,0.0
are_55.309166_25.25848,PM,are,55.309166,25.25848,,urban,background,0.0,0.0
jpn_138.883333333333_37.7597222222222,PM,jpn,138.883333333333,37.7597222222222,6.0,urban,background,0.0,1.0
nld_4.838190000000001_52.13794999948001,PM,nld,4.838190000000001,52.13794999948001,-2.0,rural,background,1.0,1.0
usa_-86.100527_33.436775,PM,usa,-86.100527,33.436775,152.0,urban,background,1.0,0.0
zaf_17.992206_-32.901722,PM,zaf,17.992206,-32.901722,128.0,urban,background,0.0,0.0
usa_-110.823422_32.295909,PM,usa,-110.823422,32.295909,811.0,urban,background,1.0,0.0
usa_-111.503222_33.421194,PM,usa,-111.503222,33.421194,550.0,urban,background,1.0,0.0
kor_126.7246_37.3367,PM,kor,126.7246,37.3367,,urban,background,0.0,0.0
ind_73.763966_18.664282,PM,ind,73.763966,18.664282,,urban,background,0.0,0.0
esp_2.8742434770000003_41.88489741,PM,esp,2.8742434770000003,41.88489741,160.0,urban,non-background,1.0,1.0
usa_-71.460067_42.989251,PM,usa,-71.460067,42.989251,67.0,urban,background,1.0,0.0
jpn_135.639444444444_34.6675,PM,jpn,135.639444444444,34.6675,19.0,urban,background,0.0,1.0
pol_21.440942_50.29912799947253,PM,pol,21.440942,50.29912799947253,167.0,urban,background,1.0,1.0
usa_-92.831439_44.39762,PM,usa,-92.831439,44.39762,0.0,rural,background,1.0,0.0
usa_-82.647078_38.502828,PM,usa,-82.647078,38.502828,174.0,urban,background,1.0,0.0
jpn_139.653055555556_35.6466666666667,PM,jpn,139.653055555556,35.6466666666667,20.5,urban,non-background,0.0,1.0
chn_114.0678_22.738,PM,chn,114.0678,22.738,,urban,background,0.0,0.0
jpn_135.908888888889_35.5480555555556,PM,jpn,135.908888888889,35.5480555555556,5.0,urban,background,0.0,1.0
tha_100.698808_13.702383,PM,tha,100.698808,13.702383,,urban,non-background,0.0,0.0
usa_-82.659241_38.508075,PM,usa,-82.659241,38.508075,163.0,urban,background,1.0,0.0
ind_78.6039_25.4547,PM,ind,78.6039,25.4547,,urban,background,0.0,0.0
svk_17.735158_48.28364999946682,PM,svk,17.735158,48.28364999946682,131.0,urban,background,1.0,1.0
usa_-80.962304_34.093959,PM,usa,-80.962304,34.093959,107.0,urban,background,1.0,0.0
usa_-82.469532_27.955133,PM,usa,-82.469532,27.955133,6.0,urban,background,1.0,0.0
chn_120.6505_31.416,PM,chn,120.6505,31.416,,urban,background,0.0,0.0
chn_118.7385_30.9743,PM,chn,118.7385,30.9743,,urban,background,0.0,0.0
chn_106.6899_26.5998,PM,chn,106.6899,26.5998,,urban,background,0.0,0.0
chn_103.7723_29.5462,PM,chn,103.7723,29.5462,,rural,background,0.0,0.0
bra_-43.910083_-22.928917,PM,bra,-43.910083,-22.928917,,urban,non-background,0.0,0.0
usa_-68.805711_44.423074,PM,usa,-68.805711,44.423074,43.0,rural,background,1.0,0.0
mex_-100.07852777778_25.790555555556,PM,mex,-100.07852777778,25.790555555556,,urban,background,0.0,0.0
bra_-43.60689148_-22.82774498,PM,bra,-43.60689148,-22.82774498,,urban,non-background,0.0,0.0
jpn_130.753888888889_32.8480555555556,PM,jpn,130.753888888889,32.8480555555556,3.8,urban,background,0.0,1.0
ita_13.245_43.52694,PM,ita,13.245,43.52694,100.0,urban,non-background,1.0,1.0
kor_127.487189_34.950357,PM,kor,127.487189,34.950357,,urban,background,0.0,0.0
mex_-117.11694444444_32.513888888889,PM,mex,-117.11694444444,32.513888888889,,urban,background,0.0,0.0
ita_15.101062_37.578669,PM,ita,15.101062,37.578669,333.6,urban,background,1.0,1.0
ita_8.28068_44.38240999999999,PM,ita,8.28068,44.38240999999999,330.0,urban,non-background,1.0,1.0
deu_11.043386_51.662435,PM,deu,11.043386,51.662435,419.0,rural,background,1.0,1.0
chl_-70.737131207664_-34.143888375919,PM,chl,-70.737131207664,-34.143888375919,,urban,background,0.0,0.0
pol_21.425467000000005_50.79807699947434,PM,pol,21.425467000000005,50.79807699947434,206.0,urban,background,1.0,1.0
kor_129.17208299999996_35.414667,PM,kor,129.17208299999996,35.414667,,urban,background,0.0,0.0
chn_113.65724_34.77134,PM,chn,113.65724,34.77134,,urban,non-background,0.0,0.0
kor_129.007694_35.233361,PM,kor,129.007694,35.233361,,urban,background,0.0,0.0
usa_-80.88865_35.3041,PM,usa,-80.88865,35.3041,245.0,urban,background,1.0,0.0
usa_-110.9823_32.29515,PM,usa,-110.9823,32.29515,703.0,urban,background,1.0,0.0
bra_-46.642414507_-23.547806159,PM,bra,-46.642414507,-23.547806159,,urban,non-background,0.0,0.0
bra_-43.960196_-19.70017,PM,bra,-43.960196,-19.70017,,urban,background,0.0,0.0
mex_-99.122_20.0925,PM,mex,-99.122,20.0925,,urban,background,0.0,0.0
bel_4.425760659044472_50.85671305216117,PM,bel,4.425760659044472,50.85671305216117,78.0,urban,background,1.0,1.0
chn_120.269_31.4867,PM,chn,120.269,31.4867,,urban,background,0.0,0.0
isr_35.03309000000001_32.386230000000005,PM,isr,35.03309000000001,32.386230000000005,,urban,background,0.0,0.0
esp_2.25065_41.77105999999999,PM,esp,2.25065,41.77105999999999,427.0,rural,background,1.0,1.0
usa_-75.768242_39.834461,PM,usa,-75.768242,39.834461,0.0,rural,background,1.0,0.0
jpn_131.433611111111_34.1533333333333,PM,jpn,131.433611111111,34.1533333333333,9.0,urban,non-background,0.0,1.0
tha_100.647785_13.766478,PM,tha,100.647785,13.766478,,urban,background,0.0,0.0
ita_8.2838_44.38324999999999,PM,ita,8.2838,44.38324999999999,343.0,urban,non-background,1.0,1.0
fra_4.672595_45.242825,PM,fra,4.672595,45.242825,333.0,urban,background,1.0,1.0
chn_120.2072_30.2111,PM,chn,120.2072,30.2111,,urban,background,0.0,0.0
usa_-122.559868_48.953105,PM,usa,-122.559868,48.953105,28.0,rural,background,1.0,1.0
chn_119.6942_30.2311,PM,chn,119.6942,30.2311,,urban,background,0.0,0.0
usa_-122.30679_47.426489,PM,usa,-122.30679,47.426489,60.0,urban,non-background,1.0,0.0
chn_111.5989_26.4519,PM,chn,111.5989,26.4519,,urban,non-background,0.0,0.0
jpn_141.115833333333_39.39,PM,jpn,141.115833333333,39.39,10.0,urban,background,0.0,1.0
usa_-81.693717_38.366183,PM,usa,-81.693717,38.366183,198.7296,urban,non-background,1.0,0.0
chn_119.3608_34.7519,PM,chn,119.3608,34.7519,,urban,background,0.0,0.0
chn_117.5038_30.6243,PM,chn,117.5038,30.6243,,urban,non-background,0.0,0.0
chn_113.51488_34.91089,PM,chn,113.51488,34.91089,,urban,background,0.0,0.0
chn_120.1501_33.3367,PM,chn,120.1501,33.3367,,urban,non-background,0.0,0.0
jpn_135.2175_34.8508333333333,PM,jpn,135.2175,34.8508333333333,6.0,urban,non-background,0.0,1.0
ind_82.13737_22.08815,PM,ind,82.13737,22.08815,,urban,background,0.0,0.0
usa_-78.84984_42.8273,PM,usa,-78.84984,42.8273,183.0,urban,background,1.0,0.0
usa_-94.8492_36.9858,PM,usa,-94.8492,36.9858,272.0,rural,background,1.0,1.0
pol_21.434331000000004_50.300760999472544,PM,pol,21.434331000000004,50.300760999472544,167.0,urban,background,1.0,1.0
usa_-114.846313_35.978149,PM,usa,-114.846313,35.978149,0.0,urban,background,1.0,0.0
ind_85.8163_20.34652,PM,ind,85.8163,20.34652,,urban,background,0.0,0.0
mex_-115.48594444444_32.603638888889,PM,mex,-115.48594444444,32.603638888889,,urban,background,0.0,0.0
pol_18.288206_50.50933399947326,PM,pol,18.288206,50.50933399947326,234.0,urban,background,1.0,1.0
deu_9.06255_52.17017,PM,deu,9.06255,52.17017,54.0,urban,background,1.0,1.0
usa_-111.855443_33.488131,PM,usa,-111.855443,33.488131,377.0,rural,background,1.0,0.0
usa_-115.486102_32.603611,PM,usa,-115.486102,32.603611,1.0,urban,background,1.0,0.0
chn_111.5239_27.3033,PM,chn,111.5239,27.3033,,rural,background,0.0,0.0
chn_113.4411_22.4853,PM,chn,113.4411,22.4853,,urban,background,0.0,0.0
chn_113.3505_22.9483,PM,chn,113.3505,22.9483,,urban,background,0.0,0.0
ita_10.41056_43.71389,PM,ita,10.41056,43.71389,5.0,urban,non-background,1.0,1.0
can_-73.582583_45.464611,PM,can,-73.582583,45.464611,25.0,urban,non-background,1.0,1.0
kor_126.80410000000002_37.3801,PM,kor,126.80410000000002,37.3801,,urban,non-background,0.0,0.0
usa_-82.78215_27.986283,PM,usa,-82.78215,27.986283,9.0,urban,background,1.0,0.0
chn_102.2685_27.8851,PM,chn,102.2685,27.8851,,urban,background,0.0,0.0
usa_-84.423611_30.305556,PM,usa,-84.423611,30.305556,25.6,rural,background,1.0,0.0
swe_13.001964_55.60638799949989,PM,swe,13.001964,55.60638799949989,25.0,urban,non-background,1.0,1.0
mex_-100.09555555556_25.646111111111,PM,mex,-100.09555555556,25.646111111111,,urban,background,0.0,0.0
jpn_130.818333333333_32.7905555555556,PM,jpn,130.818333333333,32.7905555555556,6.1,urban,background,0.0,1.0
ita_13.61639_45.93693999999999,PM,ita,13.61639,45.93693999999999,50.0,urban,background,1.0,1.0
aus_149.82932_-30.31842,PM,aus,149.82932,-30.31842,226.0,urban,non-background,0.0,0.0
usa_-86.148577_42.767786,PM,usa,-86.148577,42.767786,194.0,urban,background,1.0,0.0
usa_-115.11393_36.163962,PM,usa,-115.11393,36.163962,0.0,urban,background,1.0,0.0
chn_120.6709_28.0167,PM,chn,120.6709,28.0167,,urban,non-background,0.0,0.0
usa_-89.87065_35.16126,PM,usa,-89.87065,35.16126,87.0,urban,background,1.0,0.0
tha_100.92917127159_14.523536277394,PM,tha,100.92917127159,14.523536277394,,urban,background,0.0,0.0
jpn_136.779444444444_35.2475,PM,jpn,136.779444444444,35.2475,3.0,urban,background,0.0,1.0
usa_-89.97625_29.943164,PM,usa,-89.97625,29.943164,62.0,urban,non-background,1.0,0.0
jpn_133.661388888889_34.1269444444445,PM,jpn,133.661388888889,34.1269444444445,9.2,urban,non-background,0.0,1.0
bra_-42.94038_-22.89749,PM,bra,-42.94038,-22.89749,,urban,non-background,0.0,0.0
ind_85.416905_21.847279,PM,ind,85.416905,21.847279,,rural,background,0.0,0.0
fra_5.091892_43.63864,PM,fra,5.091892,43.63864,73.0,urban,non-background,1.0,1.0
gbr_-3.242900000000001_55.792159999501166,PM,gbr,-3.242900000000001,55.792159999501166,260.0,rural,background,1.0,1.0
usa_-112.891982_45.957981,PM,usa,-112.891982,45.957981,2280.0,rural,background,1.0,0.0
chn_120.9348_31.9883,PM,chn,120.9348,31.9883,,urban,background,0.0,0.0
ita_13.616127_45.936478,PM,ita,13.616127,45.936478,79.0,urban,background,1.0,1.0
bra_-50.987568_-29.923819,PM,bra,-50.987568,-29.923819,,urban,background,0.0,0.0
tha_100.607535_13.803587,PM,tha,100.607535,13.803587,,urban,background,0.0,0.0
chn_119.5134_39.8207,PM,chn,119.5134,39.8207,,urban,background,0.0,0.0
chn_112.9943_29.4402,PM,chn,112.9943,29.4402,,urban,background,0.0,0.0
sdn_32.5599_15.5007,PM,sdn,32.5599,15.5007,,urban,background,0.0,0.0
bra_-43.938147_-19.697003,PM,bra,-43.938147,-19.697003,,urban,non-background,0.0,0.0
tha_100.622294_13.778981,PM,tha,100.622294,13.778981,,urban,non-background,0.0,0.0
chn_100.9817_22.8322,PM,chn,100.9817,22.8322,,urban,background,0.0,0.0
kor_126.7401_37.3468,PM,kor,126.7401,37.3468,,urban,background,0.0,0.0
zaf_28.236044_-25.973743,PM,zaf,28.236044,-25.973743,1535.0,urban,background,1.0,0.0
chn_118.7173_30.9427,PM,chn,118.7173,30.9427,,urban,non-background,0.0,0.0
usa_-112.29416_33.68719,PM,usa,-112.29416,33.68719,386.0,urban,background,1.0,0.0
esp_-2.2682_43.1804,PM,esp,-2.2682,43.1804,110.0,urban,non-background,1.0,1.0
chn_104.6055_28.793,PM,chn,104.6055,28.793,,urban,background,0.0,0.0
jpn_139.7075_35.7536111111111,PM,jpn,139.7075,35.7536111111111,3.0,urban,background,0.0,1.0
bra_-43.078106_-22.880817,PM,bra,-43.078106,-22.880817,,urban,non-background,0.0,0.0
zaf_27.826179_-26.822775,PM,zaf,27.826179,-26.822775,1500.0,urban,background,1.0,0.0
chn_117.4808_30.6414,PM,chn,117.4808,30.6414,,urban,non-background,0.0,0.0
bra_-47.136558898_-22.786806433,PM,bra,-47.136558898,-22.786806433,,urban,non-background,0.0,0.0
chl_-71.085853_-30.239515,PM,chl,-71.085853,-30.239515,,urban,non-background,0.0,0.0
usa_-86.967536_34.530717,PM,usa,-86.967536,34.530717,173.74,urban,background,1.0,0.0
usa_-77.838611_34.364167,PM,usa,-77.838611,34.364167,8.0,rural,background,1.0,1.0
chn_103.7571_29.5664,PM,chn,103.7571,29.5664,,urban,background,0.0,0.0
bra_-44.10894167_-20.13586944,PM,bra,-44.10894167,-20.13586944,,urban,background,0.0,0.0
esp_1.87224076_41.701765985,PM,esp,1.87224076,41.701765985,210.0,rural,background,1.0,1.0
tha_101.21285_12.97378333,PM,tha,101.21285,12.97378333,,urban,background,0.0,0.0
jpn_136.092777777778_33.8916666666667,PM,jpn,136.092777777778,33.8916666666667,4.0,urban,background,0.0,1.0
chn_102.237_27.8914,PM,chn,102.237,27.8914,,urban,background,0.0,0.0
deu_12.334686_51.335872,PM,deu,12.334686,51.335872,113.0,urban,background,1.0,1.0
jpn_135.826388888889_34.7377777777778,PM,jpn,135.826388888889,34.7377777777778,12.0,urban,background,0.0,1.0
chn_111.0414_35.1147,PM,chn,111.0414,35.1147,,urban,non-background,0.0,0.0
jpn_139.439722222222_35.7855555555556,PM,jpn,139.439722222222,35.7855555555556,3.2,urban,background,0.0,1.0
fra_5.101097_43.639004,PM,fra,5.101097,43.639004,82.0,urban,background,1.0,1.0
usa_-112.871981_45.959369,PM,usa,-112.871981,45.959369,1658.0,rural,background,1.0,0.0
usa_-71.462528_42.995778,PM,usa,-71.462528,42.995778,84.1,urban,background,1.0,0.0
jpn_140.053333333333_35.3227777777778,PM,jpn,140.053333333333,35.3227777777778,4.0,urban,background,0.0,1.0
twn_120.561175_22.523108,PM,twn,120.561175,22.523108,,urban,background,0.0,0.0
bra_-43.40875_-22.7402,PM,bra,-43.40875,-22.7402,,urban,non-background,0.0,0.0
chn_106.4782_29.4875,PM,chn,106.4782,29.4875,,urban,background,0.0,0.0
kor_127.5485334_34.9363617,PM,kor,127.5485334,34.9363617,,urban,non-background,0.0,0.0
chn_112.4267_23.0706,PM,chn,112.4267,23.0706,,urban,background,0.0,0.0
chn_120.641_31.3708,PM,chn,120.641,31.3708,,urban,background,0.0,0.0
kor_129.19_35.582,PM,kor,129.19,35.582,,rural,background,0.0,0.0
jpn_131.874166666667_33.2452777777778,PM,jpn,131.874166666667,33.2452777777778,14.0,urban,non-background,0.0,1.0
chn_119.8767_32.3289,PM,chn,119.8767,32.3289,,urban,background,0.0,0.0
deu_10.448432_51.205226,PM,deu,10.448432,51.205226,220.0,urban,background,1.0,1.0
usa_-115.088333_36.172749,PM,usa,-115.088333,36.172749,2035.0,urban,background,1.0,0.0
usa_-90.272826_30.041238,PM,usa,-90.272826,30.041238,3.0,urban,background,1.0,0.0
aut_14.891667_46.70833299946418,PM,aut,14.891667,46.70833299946418,540.0,rural,background,1.0,1.0
ita_14.27167_40.85361,PM,ita,14.27167,40.85361,13.0,urban,non-background,1.0,1.0
usa_-88.57251_37.05822,PM,usa,-88.57251,37.05822,108.0,urban,background,1.0,0.0
usa_-82.448706_27.933633,PM,usa,-82.448706,27.933633,0.0,urban,background,1.0,0.0
mex_-110.93313888889_29.074805555556,PM,mex,-110.93313888889,29.074805555556,,urban,background,0.0,0.0
chn_108.7233_34.3617,PM,chn,108.7233,34.3617,,urban,background,0.0,0.0
esp_-2.173_42.898,PM,esp,-2.173,42.898,530.0,urban,background,1.0,1.0
swe_16.322479_58.47854999952192,PM,swe,16.322479,58.47854999952192,4.4,urban,background,1.0,1.0
jpn_137.171111111111_34.9208333333333,PM,jpn,137.171111111111,34.9208333333333,3.0,urban,background,0.0,1.0
ita_14.25451_40.86368999999999,PM,ita,14.25451,40.86368999999999,145.0,urban,background,1.0,1.0
usa_-106.599715_32.003712,PM,usa,-106.599715,32.003712,1159.0,rural,background,1.0,0.0
usa_-96.963333_32.588889,PM,usa,-96.963333,32.588889,0.0,urban,background,1.0,1.0
deu_12.437621_50.98775799999999,PM,deu,12.437621,50.98775799999999,185.0,urban,background,1.0,1.0
prt_-8.676667_40.18277799999999,PM,prt,-8.676667,40.18277799999999,114.0,rural,background,1.0,1.0
bra_-46.73741429_-23.566341774,PM,bra,-46.73741429,-23.566341774,,urban,background,0.0,0.0
bra_-43.21853707_-22.87990059,PM,bra,-43.21853707,-22.87990059,,urban,non-background,0.0,0.0
jpn_139.58_35.585,PM,jpn,139.58,35.585,3.0,urban,non-background,0.0,1.0
jpn_137.079444444444_35.0166666666667,PM,jpn,137.079444444444,35.0166666666667,3.0,urban,non-background,0.0,1.0
chn_106.694_26.5161,PM,chn,106.694,26.5161,,urban,background,0.0,0.0
bra_-42.81938688_-22.671469,PM,bra,-42.81938688,-22.671469,,urban,background,0.0,0.0
chn_108.7108_34.46,PM,chn,108.7108,34.46,,rural,non-background,0.0,0.0
kor_129.11813600000002_35.182668,PM,kor,129.11813600000002,35.182668,,urban,non-background,0.0,0.0
chn_114.3025_30.5332,PM,chn,114.3025,30.5332,,urban,non-background,0.0,0.0
jpn_135.000555555556_34.7155555555556,PM,jpn,135.000555555556,34.7155555555556,3.5,urban,background,0.0,1.0
jpn_134.980555555556_34.6533333333333,PM,jpn,134.980555555556,34.6533333333333,3.0,urban,background,0.0,1.0
chn_119.933_31.7786,PM,chn,119.933,31.7786,,urban,background,0.0,0.0
bra_-43.401671_-22.759453,PM,bra,-43.401671,-22.759453,,urban,non-background,0.0,0.0
tha_100.926047_14.526343,PM,tha,100.926047,14.526343,,urban,background,0.0,0.0
isr_35.05766_32.47417000000001,PM,isr,35.05766,32.47417000000001,,urban,background,0.0,0.0
jpn_139.079444444444_37.9361111111111,PM,jpn,139.079444444444,37.9361111111111,6.0,urban,non-background,0.0,1.0
chl_-70.523326784061_-33.37677352033,PM,chl,-70.523326784061,-33.37677352033,,urban,background,0.0,0.0
grc_21.790895_40.29407799999999,PM,grc,21.790895,40.29407799999999,675.0,urban,background,1.0,1.0
kor_127.5811111111_35.0113888889,PM,kor,127.5811111111,35.0113888889,,urban,background,0.0,0.0
tha_100.372958_13.639165,PM,tha,100.372958,13.639165,,urban,non-background,0.0,0.0
ita_8.55361_40.72971999999999,PM,ita,8.55361,40.72971999999999,180.0,urban,non-background,1.0,1.0
fra_9.434639000000002_42.671333,PM,fra,9.434639000000002,42.671333,15.0,urban,background,1.0,1.0
